item_id,name,category,quality_tier,quality_raw,upgrade_level,price,price_basis,local_confidence,staldata_fair_price,staldata_fair_price_status,staldata_fair_price_source,best_ask,market_ask_p20,active_lots,sales_count,sales_7d,sample_count,liquidity_score,risk_score,risk_level,confidence_score,confidence_level,segment_key
1k96,Трещотка,artefact/electrophysical,rare,3,4,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+4
1k96,Трещотка,artefact/electrophysical,rare,3,5,167676,low_data_history,low,167676,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+5
1k96,Трещотка,artefact/electrophysical,rare,3,6,70000,low_data_history,low,70000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+6
1k96,Трещотка,artefact/electrophysical,rare,3,7,100000,older_history,medium,100000,low_data,history_3h,,,0,6,2,6,4.0,83.7,high,60.0,medium,RU:1k96:artifact:rare:3:+7
1k96,Трещотка,artefact/electrophysical,rare,3,8,170000,low_data_history,low,170000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+8
1k96,Трещотка,artefact/electrophysical,rare,3,9,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+9
1k96,Трещотка,artefact/electrophysical,rare,3,10,200000,low_data_history,low,200000,low_data,history_3h,,,0,2,0,2,0.0,97.4,high,20.0,low,RU:1k96:artifact:rare:3:+10
1k96,Трещотка,artefact/electrophysical,rare,3,11,300000,low_data_history,low,300000,low_data,history_3h,,,0,4,1,4,2.0,58.86,medium,40.0,low,RU:1k96:artifact:rare:3:+11
1k96,Трещотка,artefact/electrophysical,rare,3,12,400000,low_data_history,low,400000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+12
1k96,Трещотка,artefact/electrophysical,rare,3,15,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:rare:3:+15
1k96,Трещотка,artefact/electrophysical,exclusive,4,0,38888,recent_7d,highest,38888,ok,raw_7d,99000,318400,7,1066,796,1066,100.0,100.0,high,100.0,high,RU:1k96:artifact:exclusive:4:+0
1k96,Трещотка,artefact/electrophysical,exclusive,4,1,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+1
1k96,Трещотка,artefact/electrophysical,exclusive,4,2,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+2
1k96,Трещотка,artefact/electrophysical,exclusive,4,3,40000,low_data_history,low,40000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+3
1k96,Трещотка,artefact/electrophysical,exclusive,4,4,250000,low_data_history,low,250000,low_data,history_3h,,,0,3,1,3,2.0,52.97,medium,30.0,low,RU:1k96:artifact:exclusive:4:+4
1k96,Трещотка,artefact/electrophysical,exclusive,4,5,175000,recent_30d,high,175000,ok,raw_30d,,,0,23,2,23,8.0,98.64,high,100.0,high,RU:1k96:artifact:exclusive:4:+5
1k96,Трещотка,artefact/electrophysical,exclusive,4,6,590000,low_data_history,low,590000,low_data,history_3h,250000,250000,1,1,1,1,2.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+6
1k96,Трещотка,artefact/electrophysical,exclusive,4,7,200000,low_data_history,low,200000,low_data,history_3h,300000,300000,1,2,1,2,2.0,62.66,medium,20.0,low,RU:1k96:artifact:exclusive:4:+7
1k96,Трещотка,artefact/electrophysical,exclusive,4,8,200000,older_history,medium,200000,low_data,history_3h,350000,350000,1,4,2,4,2.0,66.37,medium,40.0,low,RU:1k96:artifact:exclusive:4:+8
1k96,Трещотка,artefact/electrophysical,exclusive,4,9,300000,low_data_history,low,300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+9
1k96,Трещотка,artefact/electrophysical,exclusive,4,10,300000,older_history,medium,300000,low_data,history_3h,,,0,9,0,9,0.0,83.75,high,90.0,high,RU:1k96:artifact:exclusive:4:+10
1k96,Трещотка,artefact/electrophysical,exclusive,4,11,310000,older_history,medium,310000,low_data,history_3h,1222222,1222222,1,5,0,5,0.0,64.47,medium,50.0,medium,RU:1k96:artifact:exclusive:4:+11
1k96,Трещотка,artefact/electrophysical,exclusive,4,12,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+12
1k96,Трещотка,artefact/electrophysical,exclusive,4,13,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:1k96:artifact:exclusive:4:+13
1k96,Трещотка,artefact/electrophysical,exclusive,4,14,800000,low_data_history,low,800000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:exclusive:4:+14
1k96,Трещотка,artefact/electrophysical,exclusive,4,15,999999,older_history,medium,999999,low_data,history_3h,1850000,1850000,1,7,2,7,4.0,100.0,high,70.0,medium,RU:1k96:artifact:exclusive:4:+15
1k96,Трещотка,artefact/electrophysical,legendary,5,0,600000,recent_7d,highest,600000,ok,raw_7d,699999,730000,4,63,14,63,30.0,100.0,high,100.0,high,RU:1k96:artifact:legendary:5:+0
1k96,Трещотка,artefact/electrophysical,legendary,5,1,1100000,active_ask_only,very_low,,unavailable,,1100000,1100000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1k96:artifact:legendary:5:+1
1k96,Трещотка,artefact/electrophysical,legendary,5,2,399999,low_data_history,low,399999,low_data,history_3h,,,0,2,0,2,0.0,35.0,medium,20.0,low,RU:1k96:artifact:legendary:5:+2
1k96,Трещотка,artefact/electrophysical,legendary,5,3,600000,active_ask_only,very_low,,unavailable,,600000,600000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1k96:artifact:legendary:5:+3
1k96,Трещотка,artefact/electrophysical,legendary,5,4,500000,low_data_history,low,500000,low_data,history_3h,700000,700000,1,4,2,4,2.0,51.59,medium,40.0,low,RU:1k96:artifact:legendary:5:+4
1k96,Трещотка,artefact/electrophysical,legendary,5,5,500000,recent_30d,high,500000,ok,raw_30d,,,0,13,2,13,4.0,79.62,high,100.0,high,RU:1k96:artifact:legendary:5:+5
1k96,Трещотка,artefact/electrophysical,legendary,5,6,1050000,older_history,medium,1050000,low_data,history_3h,940000,940000,1,6,2,6,4.0,98.66,high,60.0,medium,RU:1k96:artifact:legendary:5:+6
1k96,Трещотка,artefact/electrophysical,legendary,5,7,700000,low_data_history,low,700000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:legendary:5:+7
1k96,Трещотка,artefact/electrophysical,legendary,5,8,788888,low_data_history,low,788888,low_data,history_3h,,,0,2,0,2,0.0,42.18,medium,20.0,low,RU:1k96:artifact:legendary:5:+8
1k96,Трещотка,artefact/electrophysical,legendary,5,10,1000000,low_data_history,low,1000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:legendary:5:+10
1k96,Трещотка,artefact/electrophysical,legendary,5,11,1199999,low_data_history,low,1199999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:legendary:5:+11
1k96,Трещотка,artefact/electrophysical,legendary,5,12,750000,low_data_history,low,750000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:legendary:5:+12
1k96,Трещотка,artefact/electrophysical,legendary,5,13,1450000,low_data_history,low,1450000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1k96:artifact:legendary:5:+13
1k96,Трещотка,artefact/electrophysical,legendary,5,15,1299000,recent_30d,high,1299000,ok,raw_30d,,,0,12,3,12,6.0,69.83,medium,100.0,high,RU:1k96:artifact:legendary:5:+15
1kdg,Липкий репях,artefact/biochemical,common,0,0,4499,recent_7d,highest,4499,ok,raw_7d,4000,4000,20,2167,330,2167,100.0,17.67,low,100.0,high,RU:1kdg:artifact:common:0:+0
1kdg,Липкий репях,artefact/biochemical,common,0,1,5000,low_data_history,low,5000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+1
1kdg,Липкий репях,artefact/biochemical,common,0,3,5000,active_ask_only,very_low,,unavailable,,5000,5000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:common:0:+3
1kdg,Липкий репях,artefact/biochemical,common,0,5,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:common:0:+5
1kdg,Липкий репях,artefact/biochemical,common,0,6,30000,low_data_history,low,30000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+6
1kdg,Липкий репях,artefact/biochemical,common,0,7,35000,low_data_history,low,35000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+7
1kdg,Липкий репях,artefact/biochemical,common,0,8,10000,low_data_history,low,10000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+8
1kdg,Липкий репях,artefact/biochemical,common,0,10,70000,low_data_history,low,70000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+10
1kdg,Липкий репях,artefact/biochemical,common,0,15,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:common:0:+15
1kdg,Липкий репях,artefact/biochemical,uncommon,1,0,7000,recent_7d,highest,7000,ok,raw_7d,6000,6800,6,768,174,768,100.0,76.81,high,100.0,high,RU:1kdg:artifact:uncommon:1:+0
1kdg,Липкий репях,artefact/biochemical,uncommon,1,1,8000,low_data_history,low,8000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+1
1kdg,Липкий репях,artefact/biochemical,uncommon,1,4,122000,low_data_history,low,122000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+4
1kdg,Липкий репях,artefact/biochemical,uncommon,1,5,35000,low_data_history,low,35000,low_data,history_3h,,,0,2,0,2,0.0,79.57,high,20.0,low,RU:1kdg:artifact:uncommon:1:+5
1kdg,Липкий репях,artefact/biochemical,uncommon,1,6,60000,low_data_history,low,60000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+6
1kdg,Липкий репях,artefact/biochemical,uncommon,1,7,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:uncommon:1:+7
1kdg,Липкий репях,artefact/biochemical,uncommon,1,8,25000,low_data_history,low,25000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+8
1kdg,Липкий репях,artefact/biochemical,uncommon,1,10,550000,low_data_history,low,550000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+10
1kdg,Липкий репях,artefact/biochemical,uncommon,1,11,1000000,active_ask_only,very_low,,unavailable,,1000000,1000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:uncommon:1:+11
1kdg,Липкий репях,artefact/biochemical,uncommon,1,13,249999,low_data_history,low,249999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:uncommon:1:+13
1kdg,Липкий репях,artefact/biochemical,uncommon,1,15,,unavailable,none,,unavailable,,,,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:uncommon:1:+15
1kdg,Липкий репях,artefact/biochemical,special,2,0,15000,recent_7d,highest,15000,ok,raw_7d,17999,20000,16,906,197,906,100.0,66.8,medium,100.0,high,RU:1kdg:artifact:special:2:+0
1kdg,Липкий репях,artefact/biochemical,special,2,1,25000,low_data_history,low,25000,low_data,history_3h,,,0,2,0,2,0.0,39.33,medium,20.0,low,RU:1kdg:artifact:special:2:+1
1kdg,Липкий репях,artefact/biochemical,special,2,2,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+2
1kdg,Липкий репях,artefact/biochemical,special,2,3,55555,low_data_history,low,55555,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+3
1kdg,Липкий репях,artefact/biochemical,special,2,4,40000,low_data_history,low,40000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+4
1kdg,Липкий репях,artefact/biochemical,special,2,5,190000,low_data_history,low,190000,low_data,history_3h,,,0,2,0,2,0.0,58.48,medium,20.0,low,RU:1kdg:artifact:special:2:+5
1kdg,Липкий репях,artefact/biochemical,special,2,6,135000,older_history,medium,135000,low_data,history_3h,,,0,8,0,8,0.0,81.18,high,80.0,high,RU:1kdg:artifact:special:2:+6
1kdg,Липкий репях,artefact/biochemical,special,2,7,80000,low_data_history,low,80000,low_data,history_3h,,,0,1,0,1,2.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+7
1kdg,Липкий репях,artefact/biochemical,special,2,8,299999,low_data_history,low,299999,low_data,history_3h,,,0,3,0,3,0.0,64.37,medium,30.0,low,RU:1kdg:artifact:special:2:+8
1kdg,Липкий репях,artefact/biochemical,special,2,9,300000,low_data_history,low,300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+9
1kdg,Липкий репях,artefact/biochemical,special,2,10,125000,low_data_history,low,125000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+10
1kdg,Липкий репях,artefact/biochemical,special,2,11,299999,low_data_history,low,299999,low_data,history_3h,,,0,4,3,4,6.0,89.81,high,40.0,low,RU:1kdg:artifact:special:2:+11
1kdg,Липкий репях,artefact/biochemical,special,2,12,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:special:2:+12
1kdg,Липкий репях,artefact/biochemical,special,2,13,600000,active_ask_only,very_low,,unavailable,,600000,600000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:special:2:+13
1kdg,Липкий репях,artefact/biochemical,special,2,14,545900,low_data_history,low,545900,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:special:2:+14
1kdg,Липкий репях,artefact/biochemical,special,2,15,500000,recent_30d,high,500000,ok,raw_30d,,,0,14,1,14,2.0,53.24,medium,100.0,high,RU:1kdg:artifact:special:2:+15
1kdg,Липкий репях,artefact/biochemical,rare,3,0,31777,recent_7d,highest,31777,ok,raw_7d,28000,30000,11,985,262,985,100.0,71.4,high,100.0,high,RU:1kdg:artifact:rare:3:+0
1kdg,Липкий репях,artefact/biochemical,rare,3,1,97999,low_data_history,low,97999,low_data,history_3h,,,0,3,0,3,0.0,76.6,high,30.0,low,RU:1kdg:artifact:rare:3:+1
1kdg,Липкий репях,artefact/biochemical,rare,3,2,249999,low_data_history,low,249999,low_data,history_3h,250000,250000,1,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:rare:3:+2
1kdg,Липкий репях,artefact/biochemical,rare,3,3,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:rare:3:+3
1kdg,Липкий репях,artefact/biochemical,rare,3,4,289990,older_history,medium,289990,low_data,history_3h,,,0,7,0,7,0.0,80.19,high,70.0,medium,RU:1kdg:artifact:rare:3:+4
1kdg,Липкий репях,artefact/biochemical,rare,3,5,200000,recent_30d,high,200000,ok,raw_30d,160000,168000,2,26,4,26,8.0,71.77,high,100.0,high,RU:1kdg:artifact:rare:3:+5
1kdg,Липкий репях,artefact/biochemical,rare,3,6,200000,recent_30d,high,200000,ok,raw_30d,,,0,25,1,25,2.0,99.59,high,100.0,high,RU:1kdg:artifact:rare:3:+6
1kdg,Липкий репях,artefact/biochemical,rare,3,7,249000,older_history,medium,249000,low_data,history_3h,,,0,9,2,9,4.0,65.41,medium,90.0,high,RU:1kdg:artifact:rare:3:+7
1kdg,Липкий репях,artefact/biochemical,rare,3,8,310000,recent_30d,high,310000,ok,raw_30d,,,0,11,0,11,0.0,67.5,medium,100.0,high,RU:1kdg:artifact:rare:3:+8
1kdg,Липкий репях,artefact/biochemical,rare,3,9,550000,older_history,medium,550000,low_data,history_3h,,,0,9,0,9,0.0,79.73,high,90.0,high,RU:1kdg:artifact:rare:3:+9
1kdg,Липкий репях,artefact/biochemical,rare,3,10,399000,recent_7d,highest,399000,ok,raw_7d,,,0,40,7,40,14.0,65.3,medium,70.0,medium,RU:1kdg:artifact:rare:3:+10
1kdg,Липкий репях,artefact/biochemical,rare,3,11,600000,low_data_history,low,600000,low_data,history_3h,650000,650000,1,4,0,4,0.0,54.29,medium,40.0,low,RU:1kdg:artifact:rare:3:+11
1kdg,Липкий репях,artefact/biochemical,rare,3,12,600000,older_history,medium,600000,low_data,history_3h,750000,750000,1,9,4,9,8.0,69.67,medium,90.0,high,RU:1kdg:artifact:rare:3:+12
1kdg,Липкий репях,artefact/biochemical,rare,3,13,500000,low_data_history,low,500000,low_data,history_3h,,,0,2,0,2,0.0,44.45,medium,20.0,low,RU:1kdg:artifact:rare:3:+13
1kdg,Липкий репях,artefact/biochemical,rare,3,14,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:rare:3:+14
1kdg,Липкий репях,artefact/biochemical,rare,3,15,980000,recent_7d,highest,980000,ok,raw_7d,950000,950000,3,47,8,47,16.0,53.9,medium,80.0,high,RU:1kdg:artifact:rare:3:+15
1kdg,Липкий репях,artefact/biochemical,exclusive,4,0,140000,recent_7d,highest,140000,ok,raw_7d,195000,195000,10,393,296,393,100.0,100.0,high,100.0,high,RU:1kdg:artifact:exclusive:4:+0
1kdg,Липкий репях,artefact/biochemical,exclusive,4,1,300000,low_data_history,low,300000,low_data,history_3h,,,0,3,0,3,0.0,52.68,medium,30.0,low,RU:1kdg:artifact:exclusive:4:+1
1kdg,Липкий репях,artefact/biochemical,exclusive,4,2,124999,low_data_history,low,124999,low_data,history_3h,,,0,2,2,2,4.0,54.4,medium,20.0,low,RU:1kdg:artifact:exclusive:4:+2
1kdg,Липкий репях,artefact/biochemical,exclusive,4,3,500000,older_history,medium,500000,low_data,history_3h,,,0,6,0,6,0.0,88.23,high,60.0,medium,RU:1kdg:artifact:exclusive:4:+3
1kdg,Липкий репях,artefact/biochemical,exclusive,4,4,600000,low_data_history,low,600000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:exclusive:4:+4
1kdg,Липкий репях,artefact/biochemical,exclusive,4,5,600000,older_history,medium,600000,low_data,history_3h,,,0,8,1,8,2.0,62.25,medium,80.0,high,RU:1kdg:artifact:exclusive:4:+5
1kdg,Липкий репях,artefact/biochemical,exclusive,4,6,478000,recent_30d,high,478000,ok,raw_30d,,,0,11,3,11,6.0,58.9,medium,100.0,high,RU:1kdg:artifact:exclusive:4:+6
1kdg,Липкий репях,artefact/biochemical,exclusive,4,7,700000,low_data_history,low,700000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:exclusive:4:+7
1kdg,Липкий репях,artefact/biochemical,exclusive,4,8,625300,older_history,medium,625300,low_data,history_3h,,,0,7,4,7,8.0,50.78,medium,70.0,medium,RU:1kdg:artifact:exclusive:4:+8
1kdg,Липкий репях,artefact/biochemical,exclusive,4,9,950000,active_ask_only,very_low,,unavailable,,950000,950000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:exclusive:4:+9
1kdg,Липкий репях,artefact/biochemical,exclusive,4,10,450000,older_history,medium,450000,low_data,history_3h,800000,1200000,2,7,4,7,8.0,62.79,medium,70.0,medium,RU:1kdg:artifact:exclusive:4:+10
1kdg,Липкий репях,artefact/biochemical,exclusive,4,11,875000,older_history,medium,875000,low_data,history_3h,,,0,6,2,6,4.0,63.63,medium,60.0,medium,RU:1kdg:artifact:exclusive:4:+11
1kdg,Липкий репях,artefact/biochemical,exclusive,4,12,1250000,low_data_history,low,1250000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:exclusive:4:+12
1kdg,Липкий репях,artefact/biochemical,exclusive,4,13,1400000,low_data_history,low,1400000,low_data,history_3h,,,0,2,0,2,0.0,52.38,medium,20.0,low,RU:1kdg:artifact:exclusive:4:+13
1kdg,Липкий репях,artefact/biochemical,exclusive,4,14,1500000,active_ask_only,very_low,,unavailable,,1500000,1600000,2,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:exclusive:4:+14
1kdg,Липкий репях,artefact/biochemical,exclusive,4,15,1698000,recent_7d,highest,1698000,ok,raw_7d,2199999,2200000,4,67,10,67,24.0,69.91,medium,100.0,high,RU:1kdg:artifact:exclusive:4:+15
1kdg,Липкий репях,artefact/biochemical,legendary,5,0,2555555,recent_30d,high,2555555,ok,raw_30d,,,0,10,1,10,2.0,81.97,high,100.0,high,RU:1kdg:artifact:legendary:5:+0
1kdg,Липкий репях,artefact/biochemical,legendary,5,3,2999999,low_data_history,low,2999999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:1kdg:artifact:legendary:5:+3
1kdg,Липкий репях,artefact/biochemical,legendary,5,5,5000000,active_ask_only,very_low,,unavailable,,5000000,5000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:legendary:5:+5
1kdg,Липкий репях,artefact/biochemical,legendary,5,6,1700000,low_data_history,low,1700000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:1kdg:artifact:legendary:5:+6
1kdg,Липкий репях,artefact/biochemical,legendary,5,10,12500000,active_ask_only,very_low,,unavailable,,12500000,12500000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:1kdg:artifact:legendary:5:+10
